playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475625,2022,Matt Irwin,WSH,D,all,61,47720,1060,8.62,0.44,0.51,0.45,0.51,0.46,0.51,338,69.79,2.44,3.85,19.56,2.32,42.08,31.75,2.41,2.46,2.42,1,2,79,23,38,140,5,2,4,0,23,1,34,38,77,100,12,36,0,117,9,18,97,5,0,1.98,0.46,0,2,0,0,141.42,102,102.65,16,0.76,1.11,0.15,3.05,3.08,3.04,1060,54,128,132,746,169,178,124,589,0,0,175017,36,32,10,75,351.71,27.31,26.7,27.49,26.86,349,136,169,654,23,27,1,370,93,22,10.11,11.01,6.18,13,6,4,657.3,485,487.13,4.49,5.26,5.26,26.54,26.71,26.47,400.12,34.08,33.12,34.23,33.26,393,169,226,788,33,29,5,432,101,29,13.06,12.48,8.55,12,12,9,791.6,562,565.64,5.69,5.62,5.62,34.16,34.3,33.73,169.5,160.07,2985,2849,0,0,0,0,0,0
8475625,2022,Matt Irwin,WSH,D,5on5,61,44257,977,8.62,0.46,0.52,0.48,0.51,0.49,0.51,336,69.79,2.44,3.85,19.56,2.32,42.08,31.75,2.41,2.46,2.42,1,2,79,23,37,139,5,2,4,0,23,1,34,38,77,100,12,36,0,114,9,17,97,5,0,1.98,0.46,0,2,0,0,140.42,102,102.65,15,0.76,1.11,0.15,3.05,3.08,3.04,977,53,111,130,683,160,157,114,546,0,0,136984,36,30,9,65,345.32,25.94,25.33,26.11,25.49,342,134,167,643,22,27,1,367,89,20,10,10.52,5.42,13,6,3,646.3,476,478.13,4.4,5.26,5.26,25.08,25.25,25.01,356.58,30.15,29.27,30.29,29.4,346,154,197,697,31,28,5,388,85,27,12.05,10.65,7.45,11,12,8,700.6,500,503.64,4.77,5.49,5.49,29.43,29.57,29.09,111.43,102,2243,2181,3.42,0.07,86,5,65,2
8475625,2022,Matt Irwin,WSH,D,4on5,61,3312,77,6.77,0.15,0.07,0.09,0.12,0.1,0.13,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,77,1,17,2,57,9,21,7,40,0,0,9771,0,0,0,0,5.13,0.69,0.69,0.69,0.69,6,1,2,9,0,0,0,3,3,1,0.11,0.36,0.21,0,0,0,9,7,7,0.06,0,0,0.75,0.75,0.75,42.12,3.84,3.76,3.84,3.76,46,14,28,88,2,1,0,42,16,2,0.91,1.84,1.09,1,0,1,88,60,60,0.88,0.13,0.13,4.59,4.59,4.5,1.62,20.45,45,316,0.03,0,1,0,1,0
8475625,2022,Matt Irwin,WSH,D,5on4,61,10,3,0.15,1,0.85,1,0.83,1,0.75,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,2,0,0,519,0,0,0,0,0.71,0.14,0.14,0.14,0.14,0,1,0,1,0,0,0,0,1,0,0,0.14,0,0,0,0,1,1,1,0.02,0,0,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.18,19,4,0,0,0,0,0,0
8480860,2022,Kevin Bahl,NJD,D,other,42,176,3,3.45,0,0.56,0,0.57,0,0.59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,3,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0.07,0.07,0.07,0.07,2,0,0,2,0,0,0,2,0,0,0.07,0,0,0,0,0,2,2,2,0.02,0,0,0.09,0.09,0.09,5.57,4.36,36,27,0,0,0,0,0,0
8480860,2022,Kevin Bahl,NJD,D,all,42,35331,814,13.37,0.56,0.57,0.53,0.54,0.52,0.54,242,32.17,1.21,1.81,8.82,1.06,19.74,14.37,1.18,1.21,1.18,2,4,27,20,32,79,8,2,5,0,7,0,22,11,25,45,11,25,0,64,8,12,46,1,0,1.13,0.08,0,1,1,0,80.07,47,47.67,9,0.36,0.82,0,1.57,1.57,1.54,814,105,84,114,511,71,127,88,528,0,0,118227,25,9,3,38,301.3,30.42,28.73,30.5,28.8,283,129,163,575,24,36,4,271,113,28,8.58,14.3,7.54,9,12,3,580.66,412,414.47,4.3,7.75,7.75,26.97,27.06,26.27,275.48,24.29,23.31,24.45,23.46,264,114,132,510,22,32,5,275,78,25,7.77,9.69,6.83,5,12,5,508.74,378,379.33,3.76,7.03,7.03,21.02,21.1,20.84,128.75,96.21,2121,1835,0,0,0,0,0,0
8480860,2022,Kevin Bahl,NJD,D,5on5,42,32939,750,13.37,0.57,0.57,0.55,0.53,0.54,0.54,233,32.17,1.21,1.81,8.82,1.06,19.74,14.37,1.18,1.21,1.18,2,4,27,20,32,79,8,2,5,0,7,0,22,11,25,45,10,23,0,59,6,11,46,1,0,1.13,0.08,0,1,1,0,80.07,47,47.67,8,0.36,0.82,0,1.57,1.57,1.54,750,103,74,112,461,65,118,82,485,0,0,96270,23,9,3,35,297.5,30.07,28.38,30.15,28.45,279,128,161,568,24,36,4,269,110,28,8.53,14.01,7.54,9,12,3,573.66,407,409.47,4.26,7.75,7.75,26.58,26.67,25.88,254.89,22.69,21.79,22.85,21.95,243,107,119,469,20,30,4,252,76,22,7.15,9.42,6.12,5,11,4,467.74,350,351.33,3.32,6.57,6.57,19.44,19.53,19.29,83.31,62.55,1667,1468,5.52,0.11,78,4,66,3
8480860,2022,Kevin Bahl,NJD,D,4on5,42,2111,56,11.17,0.19,0.21,0.16,0.19,0.17,0.24,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,0,9,1,46,6,9,5,36,0,0,6136,2,0,0,0,3.8,0.35,0.35,0.35,0.35,4,1,2,7,0,0,0,2,3,0,0.05,0.29,0,0,0,0,7,5,5,0.04,0,0,0.39,0.39,0.39,18.27,1.51,1.43,1.51,1.43,18,7,13,38,2,2,1,20,2,3,0.54,0.26,0.71,0,1,1,38,25,25,0.41,0.45,0.45,1.47,1.47,1.45,2.73,10.05,37,153,0,0,0,0,0,0
8480860,2022,Kevin Bahl,NJD,D,5on4,42,105,5,1.05,0,0.87,0,0.84,0,0.88,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,3,0,0,1,4,0,0,1313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.02,0.02,0.02,2.07,0.32,31,6,0,0,1,0,1,0
8477952,2022,Robby Fabbri,DET,C,other,28,1176,16,1.16,0.41,0.58,0.53,0.61,0.52,0.59,98,2.8,0.88,0.16,0.4,0.09,1.66,0.82,0.88,0.88,0.88,0,1,3,1,1,5,2,1,1,0,0,0,1,1,2,3,0,0,0,0,0,0,3,0,1,0.15,0,0.73,1,0,0,5,4,4,0,0.04,0.07,0,0.92,0.92,0.92,16,8,1,1,6,2,2,5,7,0,0,2218,0,0,0,3,11.8,2.53,2.33,2.53,2.33,10,7,8,25,2,1,0,11,3,3,0.56,0.32,1.65,1,1,0,25,17,17,0.25,0.07,0.07,2.72,2.72,2.51,10.92,3.71,3.69,3.71,3.69,6,10,6,22,2,1,0,8,3,5,0.32,0.36,3.02,0,0,2,22,16,16,0.18,0.04,0.04,3.85,3.85,3.84,6.82,4.89,62,39,0,0,0,0,0,0
8477952,2022,Robby Fabbri,DET,C,all,28,26877,504,6.81,0.52,0.45,0.46,0.47,0.46,0.48,139,39.69,6.81,2.85,8.1,1.23,20.22,13.79,6.6,6.81,6.59,5,4,35,18,12,65,16,7,5,1,2,0,21,18,28,46,6,12,10,49,6,12,29,14,10,1.07,1.73,4.02,1,2,4,65.15,53,53.38,3,0.68,1.01,1.85,5.64,5.66,5.58,504,95,54,88,267,69,76,68,291,10,16,74917,12,12,6,15,189.2,21.55,20.9,21.64,20.98,189,75,104,368,23,17,2,189,51,24,5.53,5.87,10.14,7,5,11,370.63,264,266.33,3.12,3.48,3.48,21.19,21.29,20.87,221.41,20.05,19.63,20.19,19.77,205,111,111,427,14,21,2,243,59,14,7.2,7.32,5.53,5,5,4,425.03,316,313.93,3.19,2.47,2.47,20.77,20.86,20.65,52.48,64.59,1095,1248,0,0,0,0,0,0
8477952,2022,Robby Fabbri,DET,C,5on5,28,21272,419,6.81,0.41,0.49,0.38,0.48,0.37,0.49,155,25.38,3.64,1.74,5.4,0.79,12.73,9.7,3.46,3.64,3.45,1,2,19,15,8,42,5,2,4,1,1,0,14,13,17,32,5,10,8,47,5,10,18,11,5,0.65,1.34,1.66,0,1,1,42.15,34,34.38,3,0.37,0.94,1.85,2.16,2.18,2.13,419,43,52,84,240,54,65,51,249,8,8,61188,10,12,6,12,116.78,10.21,9.88,10.3,9.96,115,50,67,232,10,13,2,122,33,10,3.46,3.87,2.88,5,3,2,234.64,165,167.33,1.58,2.92,2.92,8.87,8.97,8.85,195.41,14.5,14.1,14.64,14.23,184,96,101,381,10,20,2,222,52,6,6.57,6.44,1.49,5,5,0,379.03,280,277.93,2.76,2.44,2.44,14.82,14.92,14.72,38.72,39.84,891,963,0.38,0.58,14,7,11,7
