playerId,season,name,position,situation,games_played,icetime,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_oZoneShiftStarts,penalityMinutes
8468493,2018,Ron Hainsey,D,all,81,98233,0.46,0.45,0.45,2.94,5,11,177,22,6,91,31,74,224,16
8468493,2018,Ron Hainsey,D,5on5,81,80652,0.49,0.49,0.49,2.13,5,9,163,17,3,83,25,62,211,16
8468493,2018,Ron Hainsey,D,4on5,81,13384,0.15,0.15,0.18,0.09,0,0,10,1,1,6,3,10,2,0
8468493,2018,Ron Hainsey,D,5on4,81,244,0.97,0.86,0.83,0.05,0,0,1,0,0,0,0,0,6,0
8475163,2018,Alex Chiasson,R,other,73,3001,0.44,0.6,0.6,1.19,0,0,7,1,1,2,1,1,13,0
8475163,2018,Alex Chiasson,R,all,73,74328,0.56,0.52,0.51,19.4,13,3,207,38,22,85,28,27,284,28
8475163,2018,Alex Chiasson,R,5on5,73,57914,0.46,0.46,0.45,10.04,7,1,153,20,12,77,23,24,182,28
8475163,2018,Alex Chiasson,R,4on5,73,2721,0.37,0.15,0.19,0.41,1,0,2,2,1,2,3,2,1,0
8475163,2018,Alex Chiasson,R,5on4,73,10692,0.89,0.88,0.85,7.76,5,2,45,15,8,4,1,0,88,0
8471729,2018,Kris Russell,D,other,72,2532,0.52,0.37,0.39,0.04,0,1,2,1,0,3,0,0,3,0
8471729,2018,Kris Russell,D,all,72,88155,0.43,0.42,0.44,2.86,4,9,142,16,3,93,21,71,154,27
8471729,2018,Kris Russell,D,5on5,72,76839,0.47,0.45,0.46,2.43,4,7,133,14,3,81,17,62,144,25
8471729,2018,Kris Russell,D,4on5,72,7872,0.1,0.11,0.14,0,0,1,1,1,0,8,4,9,2,2
8471729,2018,Kris Russell,D,5on4,72,912,1,0.97,1,0.12,0,0,5,0,0,1,0,0,5,0
8476389,2018,Vincent Trocheck,C,other,55,3950,0.42,0.64,0.62,1.07,1,0,17,1,0,3,4,2,12,0
8476389,2018,Vincent Trocheck,C,all,55,64725,0.51,0.54,0.55,12.29,11,10,281,31,10,112,55,57,223,54
8476389,2018,Vincent Trocheck,C,5on5,55,47954,0.48,0.51,0.53,7.37,6,5,192,17,6,104,44,42,145,48
8476389,2018,Vincent Trocheck,C,4on5,55,5164,0.18,0.21,0.24,1.24,0,0,19,1,1,2,5,5,1,2
8476389,2018,Vincent Trocheck,C,5on4,55,7657,0.88,0.85,0.83,1.93,4,5,48,12,3,2,1,8,65,4
8477492,2018,Nathan MacKinnon,C,other,82,7696,0.53,0.61,0.59,5.63,3,6,65,16,7,3,2,2,36,6
8477492,2018,Nathan MacKinnon,C,all,82,108454,0.59,0.59,0.58,33.78,31,25,590,98,42,54,47,64,500,34
8477492,2018,Nathan MacKinnon,C,5on5,82,82046,0.51,0.53,0.53,17.76,15,8,361,47,24,48,45,48,344,24
8477492,2018,Nathan MacKinnon,C,4on5,82,461,0.51,0.3,0.43,0.13,0,0,1,0,0,0,0,1,0,2
8477492,2018,Nathan MacKinnon,C,5on4,82,18251,0.92,0.87,0.85,9.91,11,11,159,33,11,3,0,13,120,0
8475747,2018,Patrik Nemeth,D,other,74,2953,0.35,0.21,0.22,0.04,1,1,1,2,0,4,0,0,2,0
8475747,2018,Patrik Nemeth,D,all,74,73194,0.42,0.4,0.42,1.97,7,2,112,10,1,137,4,19,55,43
8475747,2018,Patrik Nemeth,D,5on5,74,56788,0.51,0.48,0.48,1.88,6,1,104,8,1,108,3,14,49,39
8475747,2018,Patrik Nemeth,D,4on5,74,13381,0.17,0.13,0.17,0.05,0,0,7,0,0,24,1,5,4,4
8475747,2018,Patrik Nemeth,D,5on4,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477509,2018,Mirco Mueller,D,other,53,3002,0.56,0.33,0.32,0,0,0,0,0,0,0,0,0,5,0
8477509,2018,Mirco Mueller,D,all,53,57473,0.47,0.46,0.46,1.18,5,5,94,11,1,75,22,35,85,17
8477509,2018,Mirco Mueller,D,5on5,53,49390,0.5,0.48,0.48,1.18,4,5,94,10,1,71,17,33,74,15
8477509,2018,Mirco Mueller,D,4on5,53,4707,0.2,0.23,0.25,0,0,0,0,0,0,4,5,2,1,0
8477509,2018,Mirco Mueller,D,5on4,53,374,0.71,0.8,0.75,0,0,0,0,0,0,0,0,0,5,2
8478430,2018,Oliver Kylington,D,other,38,275,0.87,0.67,0.88,0.03,0,0,1,0,0,0,0,1,2,0
8478430,2018,Oliver Kylington,D,all,38,28322,0.49,0.49,0.48,1.25,2,3,60,8,3,11,13,32,84,10
8478430,2018,Oliver Kylington,D,5on5,38,27929,0.48,0.48,0.47,1.21,2,3,59,8,3,11,13,31,81,10
8478430,2018,Oliver Kylington,D,4on5,38,79,0.76,0.33,0.5,0,0,0,0,0,0,0,0,0,1,0
8478430,2018,Oliver Kylington,D,5on4,38,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8474716,2018,Jared Spurgeon,D,other,82,6865,0.5,0.47,0.47,0.77,2,1,17,3,0,3,2,1,25,0
8474716,2018,Jared Spurgeon,D,all,82,118191,0.54,0.51,0.51,9.05,13,16,303,43,14,91,30,23,363,20
8474716,2018,Jared Spurgeon,D,5on5,82,89549,0.56,0.52,0.52,5.31,10,11,228,32,11,75,22,16,249,20
8474716,2018,Jared Spurgeon,D,4on5,82,10606,0.04,0.11,0.12,0.02,0,0,5,0,0,10,5,1,1,0
8474716,2018,Jared Spurgeon,D,5on4,82,11171,0.97,0.88,0.85,2.86,1,4,52,8,3,3,1,5,88,0
8476988,2018,Matt Benning,D,other,70,1362,0.29,0.6,0.62,0.19,0,0,5,2,2,1,0,1,6,0
8476988,2018,Matt Benning,D,all,70,62666,0.45,0.47,0.46,2.87,5,6,181,16,5,109,10,49,136,33
8476988,2018,Matt Benning,D,5on5,70,54087,0.48,0.48,0.47,2.62,5,4,163,12,3,97,8,42,116,27
8476988,2018,Matt Benning,D,4on5,70,4929,0.28,0.2,0.24,0,0,1,3,1,0,11,1,2,0,4
8476988,2018,Matt Benning,D,5on4,70,2288,0.78,0.84,0.78,0.06,0,1,10,1,0,0,1,3,14,0
8476806,2018,J.T. Brown,R,other,56,585,0.94,0.25,0.33,0.76,0,0,1,1,1,0,0,0,1,0
8476806,2018,J.T. Brown,R,all,56,30810,0.49,0.47,0.48,4.85,3,2,96,8,3,98,16,9,55,19
8476806,2018,J.T. Brown,R,5on5,56,29450,0.51,0.48,0.49,3.96,3,2,91,7,2,97,16,9,52,19
8476806,2018,J.T. Brown,R,4on5,56,743,0.08,0.24,0.19,0.14,0,0,4,0,0,1,0,0,0,0
8476806,2018,J.T. Brown,R,5on4,56,32,1,1,1,0,0,0,0,0,0,0,0,0,2,0
8477961,2018,John Quenneville,C,other,19,290,0.08,0.14,0.2,0.12,0,0,1,0,0,0,0,0,0,0
8477961,2018,John Quenneville,C,all,19,12820,0.43,0.49,0.5,1.6,0,0,40,1,1,21,5,4,32,4
8477961,2018,John Quenneville,C,5on5,19,11393,0.45,0.46,0.47,1.32,0,0,31,1,1,21,4,3,27,4
8477961,2018,John Quenneville,C,4on5,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477961,2018,John Quenneville,C,5on4,19,1130,0.71,0.82,0.79,0.16,0,0,8,0,0,0,1,1,5,0
8474849,2018,Antoine Roussel,L,other,65,1754,0.75,0.48,0.53,0.18,2,0,1,2,0,0,1,2,8,0
8474849,2018,Antoine Roussel,L,all,65,53546,0.47,0.47,0.49,8.97,17,4,152,30,9,87,20,20,154,68
8474849,2018,Antoine Roussel,L,5on5,65,48246,0.49,0.49,0.51,8.22,15,4,145,28,9,83,18,14,138,53
8474849,2018,Antoine Roussel,L,4on5,65,3372,0.13,0.16,0.2,0.58,0,0,5,0,0,4,1,4,4,11
8474849,2018,Antoine Roussel,L,5on4,65,174,1,0.67,1,0,0,0,1,0,0,0,0,0,4,0
8474031,2018,Kevin Shattenkirk,D,other,73,3211,0.35,0.7,0.63,0.51,1,3,21,4,0,1,2,3,19,0
8474031,2018,Kevin Shattenkirk,D,all,73,83030,0.54,0.54,0.54,5.46,12,13,291,27,2,73,39,55,240,20
8474031,2018,Kevin Shattenkirk,D,5on5,73,67706,0.51,0.5,0.5,3.49,7,8,214,16,1,69,31,44,142,18
8474031,2018,Kevin Shattenkirk,D,4on5,73,1884,0.09,0.15,0.17,0,0,0,1,0,0,0,2,0,0,0
8474031,2018,Kevin Shattenkirk,D,5on4,73,10229,0.9,0.88,0.86,1.46,4,2,55,7,1,3,4,7,79,2
8476857,2018,Pontus Aberg,L,other,59,1490,0.47,0.58,0.53,0.59,0,3,7,3,0,1,0,1,7,2
8476857,2018,Pontus Aberg,L,all,59,51659,0.54,0.56,0.54,9.11,7,6,211,25,12,45,15,36,228,20
8476857,2018,Pontus Aberg,L,5on5,59,43069,0.47,0.52,0.5,6.16,5,3,159,17,9,43,15,31,159,14
8476857,2018,Pontus Aberg,L,4on5,59,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476857,2018,Pontus Aberg,L,5on4,59,7078,0.85,0.87,0.85,2.36,2,0,44,5,3,1,0,4,62,2
8479320,2018,Maxime Lajoie,D,other,56,2125,0.36,0.36,0.34,1.01,0,0,7,0,0,0,0,1,4,0
8479320,2018,Maxime Lajoie,D,all,56,63520,0.42,0.41,0.41,4.91,3,5,165,15,7,34,13,48,176,20
8479320,2018,Maxime Lajoie,D,5on5,56,50047,0.42,0.42,0.42,2.34,2,2,127,7,3,33,11,41,124,20
8479320,2018,Maxime Lajoie,D,4on5,56,5854,0.16,0.14,0.17,0,0,0,2,0,0,1,2,3,1,0
8479320,2018,Maxime Lajoie,D,5on4,56,5494,0.84,0.74,0.73,1.56,1,3,29,8,4,0,0,3,47,0
8478458,2018,Jack Roslovic,C,other,77,1023,0.7,0.71,0.7,0.3,0,0,4,0,0,0,1,0,3,0
8478458,2018,Jack Roslovic,C,all,77,44850,0.53,0.52,0.52,6.69,11,4,125,24,9,32,25,18,145,4
8478458,2018,Jack Roslovic,C,5on5,77,41085,0.49,0.49,0.5,3.97,9,4,105,17,4,31,22,18,128,4
8478458,2018,Jack Roslovic,C,4on5,77,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478458,2018,Jack Roslovic,C,5on4,77,2721,0.81,0.87,0.85,1.33,1,0,12,6,5,1,2,0,14,0
8475175,2018,Magnus Paajarvi,L,other,80,1124,0.6,0.27,0.31,1.5,0,0,4,2,2,1,0,0,1,0
8475175,2018,Magnus Paajarvi,L,all,80,64663,0.39,0.37,0.38,11.09,2,6,177,19,11,65,18,16,121,6
8475175,2018,Magnus Paajarvi,L,5on5,80,54094,0.45,0.43,0.44,8.39,1,6,158,15,8,62,16,15,114,6
8475175,2018,Magnus Paajarvi,L,4on5,80,9023,0.1,0.11,0.11,0.91,1,0,13,2,1,2,2,1,3,0
8475175,2018,Magnus Paajarvi,L,5on4,80,422,0.21,0.6,0.43,0.29,0,0,2,0,0,0,0,0,3,0
8474709,2018,Matt Martin,L,other,67,983,0.59,0.22,0.21,0.5,0,0,2,1,1,1,0,0,0,0
8474709,2018,Matt Martin,L,all,67,45913,0.5,0.45,0.47,6.51,3,4,108,13,6,274,13,19,90,33
8474709,2018,Matt Martin,L,5on5,67,43948,0.51,0.46,0.48,6.02,3,4,106,12,5,272,11,18,87,33
8474709,2018,Matt Martin,L,4on5,67,797,0.18,0.08,0.11,0,0,0,0,0,0,1,2,0,0,0
8474709,2018,Matt Martin,L,5on4,67,185,0,0.67,0,0,0,0,0,0,0,0,0,1,3,0
8476480,2018,Vladislav Namestnikov,C,other,78,2178,0.66,0.46,0.49,1.67,4,0,6,5,1,1,2,1,5,4
8476480,2018,Vladislav Namestnikov,C,all,78,73905,0.49,0.47,0.46,13.97,14,6,206,31,11,140,32,46,203,34
8476480,2018,Vladislav Namestnikov,C,5on5,78,58030,0.48,0.47,0.47,9.26,4,6,162,17,7,129,27,41,137,18
8476480,2018,Vladislav Namestnikov,C,4on5,78,7449,0.15,0.15,0.18,1.82,3,0,17,5,2,7,2,2,3,8
8476480,2018,Vladislav Namestnikov,C,5on4,78,6248,0.9,0.86,0.83,1.02,2,0,19,3,1,2,1,2,58,4
8473446,2018,Erik Johnson,D,other,80,5204,0.58,0.43,0.45,0.49,2,2,17,5,1,1,1,0,11,0
8473446,2018,Erik Johnson,D,all,80,104553,0.44,0.43,0.43,5.77,7,12,283,26,7,124,31,41,272,28
8473446,2018,Erik Johnson,D,5on5,80,83314,0.5,0.49,0.48,5.05,5,10,251,20,5,108,24,38,242,28
8473446,2018,Erik Johnson,D,4on5,80,14467,0.12,0.13,0.16,0.07,0,0,9,0,0,15,6,3,4,0
8473446,2018,Erik Johnson,D,5on4,80,1568,0.67,0.77,0.73,0.05,0,0,5,0,0,0,0,0,15,0
8477987,2018,Ryan Donato,C,other,56,1268,0.41,0.74,0.72,0.88,1,1,12,2,0,0,2,1,6,0
8477987,2018,Ryan Donato,C,all,56,46027,0.54,0.57,0.55,13.45,6,9,252,25,10,24,30,22,181,6
8477987,2018,Ryan Donato,C,5on5,56,38079,0.5,0.51,0.49,9.56,4,5,201,15,6,22,26,15,122,6
8477987,2018,Ryan Donato,C,4on5,56,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8477987,2018,Ryan Donato,C,5on4,56,6659,0.8,0.85,0.82,2.88,1,3,35,7,3,2,0,5,53,0
8477343,2018,Tyler Lewington,D,other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477343,2018,Tyler Lewington,D,all,2,1655,0.6,0.55,0.59,0.1,0,1,4,2,1,4,0,3,4,7
8477343,2018,Tyler Lewington,D,5on5,2,1589,0.6,0.54,0.59,0.1,0,1,4,2,1,4,0,3,4,7
8477343,2018,Tyler Lewington,D,4on5,2,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8477343,2018,Tyler Lewington,D,5on4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474038,2018,Paul Byron,L,other,56,1726,0.4,0.41,0.35,0.78,1,1,2,3,1,1,0,2,6,0
8474038,2018,Paul Byron,L,all,56,48816,0.5,0.52,0.51,10.81,10,6,132,31,15,114,12,26,144,17
8474038,2018,Paul Byron,L,5on5,56,39077,0.54,0.53,0.52,9.04,8,4,118,23,11,108,9,24,115,13
8474038,2018,Paul Byron,L,4on5,56,4425,0.12,0.12,0.15,0.65,1,0,4,3,2,3,3,0,1,0
8474038,2018,Paul Byron,L,5on4,56,3588,0.82,0.88,0.85,0.19,0,1,7,1,0,2,0,0,22,4
8477903,2018,Garnet Hathaway,R,other,76,529,0.42,0.56,0.52,0.96,0,0,3,1,1,1,0,0,1,0
8477903,2018,Garnet Hathaway,R,all,76,47987,0.43,0.45,0.45,9.21,2,6,135,19,11,200,23,29,130,56
8477903,2018,Garnet Hathaway,R,5on5,76,39473,0.52,0.49,0.5,7.42,2,6,120,17,9,191,19,23,120,50
8477903,2018,Garnet Hathaway,R,4on5,76,7230,0.15,0.15,0.17,0.81,0,0,11,1,1,8,4,5,5,4
8477903,2018,Garnet Hathaway,R,5on4,76,755,0.97,0.79,0.91,0.01,0,0,1,0,0,0,0,1,4,0
8480029,2018,Alex Formenton,L,other,9,77,0.84,0.33,0.5,0,0,0,0,0,0,0,0,0,0,0
8480029,2018,Alex Formenton,L,all,9,6301,0.42,0.37,0.38,1.46,0,0,25,1,1,11,4,5,18,6
8480029,2018,Alex Formenton,L,5on5,9,5941,0.42,0.38,0.39,1.46,0,0,25,1,1,11,4,5,17,4
8480029,2018,Alex Formenton,L,4on5,9,230,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8480029,2018,Alex Formenton,L,5on4,9,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8478455,2018,Austin Wagner,L,other,62,908,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8478455,2018,Austin Wagner,L,all,62,33211,0.49,0.48,0.47,8.23,6,3,119,21,12,142,8,18,87,16
8478455,2018,Austin Wagner,L,5on5,62,32096,0.49,0.48,0.47,8.23,6,3,119,21,12,141,8,18,85,16
8478455,2018,Austin Wagner,L,4on5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478455,2018,Austin Wagner,L,5on4,62,207,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8471716,2018,Justin Abdelkader,L,other,71,2286,0.45,0.38,0.4,1.03,1,0,3,2,1,3,0,2,8,0
8471716,2018,Justin Abdelkader,L,all,71,65530,0.41,0.43,0.42,11.87,6,7,159,19,6,185,9,40,199,38
8471716,2018,Justin Abdelkader,L,5on5,71,52983,0.42,0.46,0.45,8.44,3,7,138,13,3,174,5,32,161,27
8471716,2018,Justin Abdelkader,L,4on5,71,7777,0.13,0.12,0.14,1.3,1,0,9,2,1,5,4,3,5,7
8471716,2018,Justin Abdelkader,L,5on4,71,2484,0.92,0.85,0.84,1.1,1,0,9,2,1,3,0,3,25,4
8480943,2018,Igor Ozhiganov,D,other,53,1248,0.82,0.71,0.67,0,0,0,1,0,0,0,1,0,7,0
8480943,2018,Igor Ozhiganov,D,all,53,44582,0.5,0.54,0.51,1.26,2,2,131,7,3,57,11,34,99,14
8480943,2018,Igor Ozhiganov,D,5on5,53,43091,0.5,0.54,0.51,1.26,2,2,130,7,3,57,10,34,89,14
8480943,2018,Igor Ozhiganov,D,4on5,53,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8480943,2018,Igor Ozhiganov,D,5on4,53,53,1,1,1,0,0,0,0,0,0,0,0,0,2,0
8475151,2018,Kyle Palmieri,R,other,74,6623,0.5,0.63,0.63,3.11,4,1,40,7,2,3,2,3,25,2
8475151,2018,Kyle Palmieri,R,all,74,80493,0.58,0.55,0.56,19.56,15,7,383,49,27,98,36,37,352,42
8475151,2018,Kyle Palmieri,R,5on5,74,59211,0.53,0.47,0.49,10.61,7,5,204,28,16,94,30,29,204,34
8475151,2018,Kyle Palmieri,R,4on5,74,1219,0.29,0.14,0.13,0.07,0,0,2,0,0,0,2,0,1,0
8475151,2018,Kyle Palmieri,R,5on4,74,13440,0.81,0.85,0.82,5.68,4,1,136,14,9,1,2,4,122,4
8475868,2018,Anthony Bitetto,D,other,36,530,0.86,0.58,0.5,0.05,0,0,1,0,0,1,0,0,0,0
8475868,2018,Anthony Bitetto,D,all,36,25500,0.48,0.49,0.5,1.57,1,2,68,3,0,80,6,13,66,12
8475868,2018,Anthony Bitetto,D,5on5,36,24671,0.45,0.5,0.5,1.52,1,2,67,3,0,79,6,12,64,12
8475868,2018,Anthony Bitetto,D,4on5,36,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475868,2018,Anthony Bitetto,D,5on4,36,77,0,1,0,0,0,0,0,0,0,0,0,1,2,0
8480172,2018,Jan Rutta,D,other,37,752,0.29,0.45,0.4,0.08,0,1,2,1,0,1,0,0,4,0
8480172,2018,Jan Rutta,D,all,37,34592,0.43,0.48,0.45,1.13,2,4,82,8,2,24,1,12,61,16
8480172,2018,Jan Rutta,D,5on5,37,31532,0.48,0.51,0.49,1.05,2,3,79,7,2,23,1,12,56,16
8480172,2018,Jan Rutta,D,4on5,37,2256,0.04,0.06,0.07,0,0,0,0,0,0,0,0,0,1,0
8480172,2018,Jan Rutta,D,5on4,37,52,1,1,1,0.01,0,0,1,0,0,0,0,0,0,0
8473560,2018,Korbinian Holzer,D,other,22,590,0.15,0.09,0.11,0,0,0,0,0,0,2,0,1,0,0
8473560,2018,Korbinian Holzer,D,all,22,21189,0.37,0.41,0.42,0.74,0,3,33,4,1,61,7,15,39,8
8473560,2018,Korbinian Holzer,D,5on5,22,17487,0.47,0.48,0.48,0.73,0,3,32,4,1,48,6,11,38,8
8473560,2018,Korbinian Holzer,D,4on5,22,3064,0.09,0.13,0.17,0,0,0,1,0,0,11,1,3,1,0
8473560,2018,Korbinian Holzer,D,5on4,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480314,2018,Max Veronneau,R,other,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480314,2018,Max Veronneau,R,all,12,8956,0.4,0.41,0.44,1.18,0,2,23,4,2,0,1,3,18,0
8480314,2018,Max Veronneau,R,5on5,12,8057,0.35,0.38,0.4,0.89,0,2,19,3,1,0,1,3,12,0
8480314,2018,Max Veronneau,R,4on5,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480314,2018,Max Veronneau,R,5on4,12,858,0.99,0.85,0.88,0.29,0,0,4,1,1,0,0,0,6,0
8476448,2018,William Karlsson,C,other,82,5265,0.61,0.67,0.68,1.99,2,0,20,3,1,3,6,1,24,0
8476448,2018,William Karlsson,C,all,82,92545,0.59,0.57,0.58,21.45,20,12,316,56,24,51,74,40,275,16
8476448,2018,William Karlsson,C,5on5,82,69038,0.54,0.53,0.54,13.85,13,9,231,38,16,39,58,32,148,14
8476448,2018,William Karlsson,C,4on5,82,7123,0.32,0.27,0.32,1.93,1,0,20,2,1,7,7,4,3,0
8476448,2018,William Karlsson,C,5on4,82,11119,0.89,0.87,0.85,3.67,4,3,44,13,6,2,3,3,100,2
8476919,2018,Chris Tierney,C,other,81,2535,0.43,0.46,0.43,2.91,2,0,8,6,4,0,2,3,9,0
8476919,2018,Chris Tierney,C,all,81,82792,0.45,0.43,0.43,12.82,22,15,191,47,10,30,53,61,244,16
8476919,2018,Chris Tierney,C,5on5,81,64023,0.42,0.43,0.43,7.45,13,12,150,31,6,28,45,47,173,14
8476919,2018,Chris Tierney,C,4on5,81,7961,0.22,0.17,0.2,1.04,0,0,17,0,0,2,6,3,3,0
8476919,2018,Chris Tierney,C,5on4,81,8273,0.84,0.76,0.71,1.28,6,3,15,9,0,0,0,8,59,0
8479994,2018,Jaret Anderson-Dolan,C,other,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479994,2018,Jaret Anderson-Dolan,C,all,5,3440,0.4,0.52,0.48,0.41,1,0,10,1,0,5,2,2,12,0
8479994,2018,Jaret Anderson-Dolan,C,5on5,5,2872,0.43,0.46,0.42,0.37,1,0,5,1,0,5,2,2,7,0
8479994,2018,Jaret Anderson-Dolan,C,4on5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479994,2018,Jaret Anderson-Dolan,C,5on4,5,535,0.99,0.9,0.92,0.04,0,0,5,0,0,0,0,0,5,0
8480144,2018,David Kampf,C,other,63,1281,0.37,0.25,0.23,0,1,0,1,1,0,1,2,0,7,2
8480144,2018,David Kampf,C,all,63,52612,0.39,0.42,0.41,7.8,10,5,124,19,4,39,31,6,112,14
8480144,2018,David Kampf,C,5on5,63,44117,0.48,0.49,0.49,6.73,9,4,114,17,4,36,23,6,101,8
8480144,2018,David Kampf,C,4on5,63,6797,0.09,0.08,0.06,1.06,0,0,8,0,0,2,6,0,1,4
8480144,2018,David Kampf,C,5on4,63,417,1,1,1,0.01,0,0,1,0,0,0,0,0,3,0
8479388,2018,Riley Stillman,D,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479388,2018,Riley Stillman,D,all,1,682,0.43,0.75,0.64,0.01,0,0,2,0,0,5,0,1,1,2
8479388,2018,Riley Stillman,D,5on5,1,682,0.43,0.75,0.64,0.01,0,0,2,0,0,5,0,1,1,2
8479388,2018,Riley Stillman,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479388,2018,Riley Stillman,D,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477384,2018,Josh Brown,D,other,37,269,0.57,0.27,0.25,0.45,0,0,1,0,0,0,0,0,1,0
8477384,2018,Josh Brown,D,all,37,29549,0.45,0.46,0.47,1.34,0,0,65,1,1,79,12,17,74,28
8477384,2018,Josh Brown,D,5on5,37,27449,0.47,0.49,0.5,0.8,0,0,60,1,1,78,12,17,72,23
8477384,2018,Josh Brown,D,4on5,37,1763,0.2,0.21,0.25,0.05,0,0,3,0,0,1,0,0,0,0
8477384,2018,Josh Brown,D,5on4,37,68,0.24,0.5,0.5,0.04,0,0,1,0,0,0,0,0,1,0
8475253,2018,Garrett Wilson,L,other,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475253,2018,Garrett Wilson,L,all,50,22820,0.48,0.45,0.47,5.73,4,2,80,8,2,114,5,5,24,18
8475253,2018,Garrett Wilson,L,5on5,50,21064,0.53,0.48,0.49,5.73,4,2,79,8,2,112,5,5,24,18
8475253,2018,Garrett Wilson,L,4on5,50,1680,0.02,0.11,0.11,0,0,0,1,0,0,2,0,0,0,0
8475253,2018,Garrett Wilson,L,5on4,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8479368,2018,Max Jones,L,other,30,296,0.45,0.46,0.36,0.09,0,0,3,0,0,0,0,0,1,0
8479368,2018,Max Jones,L,all,30,23618,0.51,0.49,0.49,6.83,2,1,109,5,2,30,12,9,79,14
8479368,2018,Max Jones,L,5on5,30,20958,0.48,0.48,0.49,5.62,2,0,96,4,2,30,10,8,68,14
8479368,2018,Max Jones,L,4on5,30,1215,0.27,0.23,0.27,0.4,0,0,6,0,0,0,2,1,0,0
8479368,2018,Max Jones,L,5on4,30,1149,0.93,0.81,0.79,0.73,0,1,4,1,0,0,0,0,10,0
8479657,2018,Alexandre Fortin,L,other,24,282,0.39,0.33,0.33,0,0,0,0,0,0,0,1,0,1,0
8479657,2018,Alexandre Fortin,L,all,24,15251,0.46,0.51,0.5,3.4,1,1,57,6,4,21,9,3,38,2
8479657,2018,Alexandre Fortin,L,5on5,24,14364,0.46,0.52,0.52,2.56,1,1,54,5,3,21,8,3,36,2
8479657,2018,Alexandre Fortin,L,4on5,24,555,0.51,0.18,0.21,0.82,0,0,2,1,1,0,0,0,1,0
8479657,2018,Alexandre Fortin,L,5on4,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477971,2018,Andreas Englund,D,other,3,4,1,1,1,0.02,0,0,1,0,0,0,0,0,0,0
8477971,2018,Andreas Englund,D,all,3,2400,0.6,0.57,0.55,0.03,0,0,2,0,0,5,0,2,5,0
8477971,2018,Andreas Englund,D,5on5,3,2332,0.51,0.57,0.56,0.01,0,0,1,0,0,5,0,2,4,0
8477971,2018,Andreas Englund,D,4on5,3,58,0.27,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
8477971,2018,Andreas Englund,D,5on4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8475716,2018,Martin Marincin,D,other,24,393,0,0.33,0,0,0,0,1,0,0,0,0,0,0,0
8475716,2018,Martin Marincin,D,all,24,21879,0.5,0.51,0.49,1.39,1,3,79,5,1,21,11,25,41,12
8475716,2018,Martin Marincin,D,5on5,24,19396,0.53,0.53,0.51,1.37,1,3,77,5,1,20,9,23,41,12
8475716,2018,Martin Marincin,D,4on5,24,2047,0.19,0.23,0.28,0.01,0,0,1,0,0,1,2,2,0,0
8475716,2018,Martin Marincin,D,5on4,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477520,2018,Jean-Sebastien Dea,C,other,23,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477520,2018,Jean-Sebastien Dea,C,all,23,14134,0.52,0.47,0.5,3.54,0,2,50,6,4,21,13,7,37,8
8477520,2018,Jean-Sebastien Dea,C,5on5,23,12092,0.57,0.49,0.51,3.39,0,2,47,6,4,21,13,6,34,8
8477520,2018,Jean-Sebastien Dea,C,4on5,23,860,0,0.04,0.07,0,0,0,0,0,0,0,0,0,1,0
8477520,2018,Jean-Sebastien Dea,C,5on4,23,504,0.41,0.73,0.67,0.14,0,0,3,0,0,0,0,1,2,0
