playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477210,2021,Buddy Robinson,ANA,R,other,32,63,0,-0.16,0.41,0.07,0.33,0.28,0.33,0.32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0.72,0.05,0.05,0.05,0.05,0,1,0,1,0,0,0,1,0,0,0.05,0,0,0,0,0,1,1,1,0.01,0,0,0.06,0.06,0.06,1.3,0.07,0.07,0.07,0.07,2,0,0,2,1,0,0,2,0,0,0.07,0,0,1,0,0,2,2,2,0.03,0,0,0.1,0.1,0.1,0.27,3.57,8,21,0,0,0,0,0,0
8477210,2021,Buddy Robinson,ANA,R,all,32,17754,436,6.14,0.46,0.42,0.45,0.46,0.47,0.46,360,35.32,3.27,2.1,7.55,1.13,16.51,15.44,3.06,3.38,3.17,3,2,38,8,5,51,6,1,4,1,11,1,11,18,37,45,5,19,0,56,7,6,32,11,3,0.88,1.4,0.99,0,0,1,51.05,46,46.42,4,0.44,1.04,1.21,2.51,2.58,2.53,436,41,43,74,278,68,79,40,249,0,6,99265,19,17,4,12,146.97,10.84,10.34,11.13,10.62,159,39,45,243,8,11,2,156,32,10,3.98,4.1,2.76,2,3,3,245.1,198,200.1,1.85,2.65,2.65,10.04,10.25,10.07,159.91,12.75,12.42,12.59,12.26,164,62,71,297,7,9,0,171,47,8,5.06,5.56,2.13,3,3,1,294.87,226,225.08,2.31,1.96,1.96,13.1,12.97,12.69,66.97,93.05,1411,1653,0,0,0,0,0,0
8477210,2021,Buddy Robinson,ANA,R,5on5,32,16622,396,6.14,0.48,0.47,0.47,0.47,0.49,0.48,350,33.73,3.19,2.05,7.42,1.09,16.08,14.16,2.98,3.3,3.08,3,2,37,7,5,49,6,1,4,1,11,1,11,16,36,43,4,14,0,55,5,6,30,11,3,0.8,1.4,0.99,0,0,1,49.05,44,44.42,4,0.43,1.04,1.21,2.41,2.48,2.44,396,39,38,71,248,66,72,35,223,0,5,80679,14,12,3,11,143.99,10.7,10.21,10.99,10.48,157,37,45,239,8,11,2,152,32,10,3.84,4.1,2.76,2,3,3,241.1,194,196.1,1.82,2.65,2.65,9.87,10.08,9.9,143.18,11.44,11.18,11.28,11.02,150,52,67,269,5,7,0,154,40,8,4.57,4.74,2.13,2,2,1,266.87,202,201.08,1.96,1.82,1.82,11.59,11.45,11.24,48.89,55.46,1134,1262,0.18,0.49,9,13,7,12
8477210,2021,Buddy Robinson,ANA,R,4on5,32,1051,35,4.45,0.07,0.12,0.1,0.11,0.12,0.13,102,1.59,0.09,0.05,0.13,0.04,0.42,1.28,0.09,0.09,0.09,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,2,1,5,0,1,2,0,2,0,0,0.09,0,0,0,0,0,2,2,2,0,0.01,0,0,0.1,0.1,0.1,35,0,5,1,29,1,7,5,22,0,1,5566,5,0,0,0,2.26,0.09,0.09,0.09,0.09,2,1,0,3,0,0,0,3,0,0,0.09,0,0,0,0,0,3,3,3,0.02,0,0,0.11,0.11,0.11,15.43,1.24,1.17,1.24,1.17,12,10,4,26,1,2,0,15,7,0,0.43,0.82,0,0,1,0,26,22,22,0.32,0.14,0.14,1.42,1.42,1.35,2.07,14.68,23,178,0,0,0,0,0,0
8477210,2021,Buddy Robinson,ANA,R,5on4,32,18,5,1.43,0,0.97,0,0.96,0,0.93,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,1,1,0,0,4,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.04,44,2,0,0,0,0,0,0
8481186,2021,Logan O'Connor,COL,R,other,81,1827,35,18.15,0.67,0.52,0.37,0.49,0.44,0.45,203,1.5,0.1,0.08,0.24,0.04,0.73,0.8,0.1,0.1,0.1,1,0,1,1,2,4,1,0,0,0,1,0,0,1,1,2,0,0,1,0,3,1,2,0,0,0.1,0,0,0,0,0,4,2,2,0,0.02,0,0,0.12,0.12,0.12,35,5,12,2,16,4,4,6,21,1,2,6058,0,0,0,4,17.82,5.56,5.47,5.56,5.47,19,5,7,31,5,2,0,11,3,10,0.53,0.31,4.72,0,0,5,31,24,24,0.33,0.54,0.24,5.65,5.65,5.56,22.22,2.7,2.18,2.7,2.18,21,10,22,53,3,4,0,22,4,5,0.59,0.49,1.61,2,1,0,53,31,31,0.58,1.1,1.1,2.18,2.18,1.81,17.64,16.12,146,154,0.3,0,1,0,1,0
8481186,2021,Logan O'Connor,COL,R,all,81,67415,1539,29.36,0.43,0.56,0.44,0.55,0.44,0.54,610,117.94,12.23,8.13,24.34,3.54,57.52,50.24,12.05,12.19,12.02,12,4,127,29,46,202,24,8,10,1,23,8,49,58,119,148,16,38,5,100,38,17,102,42,12,3.56,5.1,3.57,2,5,1,205.59,156,157.43,5,1.71,1.68,2.13,11.81,11.85,11.75,1539,123,243,265,908,257,224,190,868,5,17,227042,38,54,24,59,467.79,44.2,43.5,44.52,43.83,504,142,223,869,42,31,5,473,129,44,14.19,15.75,14.26,13,14,15,888.78,646,656.13,6.46,6.23,5.93,44.73,45.25,44.77,590.34,57.84,54.71,57.58,54.48,607,214,299,1120,54,45,8,611,154,56,17.55,18.85,21.43,17,18,19,1101.68,821,811.71,9.92,11.92,11.92,55.84,55.56,53.65,228.73,181.34,4223,3403,0,0,0,0,0,0
8481186,2021,Logan O'Connor,COL,R,5on5,81,55951,1259,29.36,0.5,0.53,0.49,0.54,0.49,0.53,585,99.12,10.03,6.93,21.92,3.07,51.48,38.57,9.86,10,9.83,8,4,107,25,42,174,19,7,10,1,19,7,44,45,100,125,15,36,1,97,27,15,88,35,9,3.11,4.03,2.89,2,4,1,177.59,132,133.43,4,1.43,1.68,2.13,9.33,9.37,9.28,1259,109,129,249,772,239,178,143,699,1,9,178594,36,48,21,42,415.82,34.73,34.14,35.05,34.47,446,132,210,788,33,29,5,434,115,29,12.53,13.82,8.38,11,13,9,807.78,578,588.13,5.66,5.69,5.69,34.7,35.22,34.85,428.05,34.45,33.64,34.2,33.41,449,144,220,813,30,23,2,456,110,27,13.19,13.51,7.75,11,15,4,794.68,593,583.71,5.84,5.59,5.59,34.7,34.42,33.99,136.18,118.6,3153,2701,0.93,1.13,34,35,26,32
8481186,2021,Logan O'Connor,COL,R,4on5,81,9500,236,27.81,0.16,0.1,0.16,0.13,0.18,0.14,206,16.61,2.09,1.08,1.96,0.41,4.98,10.48,2.09,2.09,2.09,3,0,19,2,2,23,4,1,0,0,3,1,5,11,18,20,1,2,3,3,8,1,11,7,3,0.35,1.06,0.68,0,1,0,23,21,21,1,0.24,0,0,2.34,2.34,2.34,236,8,102,13,113,11,41,40,144,3,0,12107,2,0,0,0,32.78,3.86,3.85,3.86,3.85,38,4,5,47,4,0,0,26,11,5,1.08,1.62,1.16,2,1,1,47,42,42,0.45,0,0,4.31,4.31,4.29,140.08,20.68,18.88,20.68,18.88,137,60,56,253,21,18,6,133,40,24,3.77,4.84,12.06,4,2,15,253,197,197,3.51,5.22,5.22,18.96,18.96,17.85,2.55,22.23,48,332,0.06,0.09,2,2,1,2
8481186,2021,Logan O'Connor,COL,R,5on4,81,137,9,5.29,1,0.86,1,0.87,1,0.83,76,0.71,0,0.04,0.21,0.02,0.33,0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.01,0,0,0.01,0.01,0.01,9,1,0,1,7,3,1,1,4,0,1,2837,0,0,0,1,1.37,0.04,0.04,0.04,0.04,1,1,1,3,0,0,0,2,0,0,0.04,0,0,0,0,0,3,2,2,0.03,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0.66,78,12,0,0,0,0,0,0
8476391,2021,T.J. Tynan,LAK,C,other,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476391,2021,T.J. Tynan,LAK,C,all,2,1301,31,0.21,0.49,0.37,0.53,0.5,0.54,0.54,21,2.13,0.04,0.11,0.54,0.06,1.34,0.91,0.04,0.04,0.04,0,0,3,0,1,4,0,0,0,0,2,0,1,0,3,3,0,0,6,1,0,0,3,0,0,0.04,0,0,0,0,0,4.08,3,3.1,0,0.02,0,0,0.06,0.06,0.06,31,6,0,5,20,3,3,2,23,6,7,5899,0,0,0,2,9.58,0.69,0.68,0.74,0.73,10,3,5,18,0,0,0,10,2,1,0.2,0.2,0.28,0,0,0,18.76,13,13.69,0.13,0,0,0.82,0.88,0.87,8,0.72,0.72,0.71,0.71,7,4,5,16,0,0,0,8,2,1,0.29,0.22,0.21,0,0,0,15.99,11,10.85,0.1,0,0,0.82,0.8,0.8,3.55,5.97,94,94,0,0,0,0,0,0
